date,place_name,race_num,race_type_detail,race_title_full,bank_length,distance,start_time,payout_yen,payout_pop,line_prediction,url,place_code,round,race_type,car_count,c1_existence,c1_name,c1_area,c1_age,c1_grad,c1_class,c1_leg,c1_score,c1_win,c1_2ren,c1_b,c1_rank,c2_existence,c2_name,c2_area,c2_age,c2_grad,c2_class,c2_leg,c2_score,c2_win,c2_2ren,c2_b,c2_rank,c3_existence,c3_name,c3_area,c3_age,c3_grad,c3_class,c3_leg,c3_score,c3_win,c3_2ren,c3_b,c3_rank,c4_existence,c4_name,c4_area,c4_age,c4_grad,c4_class,c4_leg,c4_score,c4_win,c4_2ren,c4_b,c4_rank,c5_existence,c5_name,c5_area,c5_age,c5_grad,c5_class,c5_leg,c5_score,c5_win,c5_2ren,c5_b,c5_rank,c6_existence,c6_name,c6_area,c6_age,c6_grad,c6_class,c6_leg,c6_score,c6_win,c6_2ren,c6_b,c6_rank,c7_existence,c7_name,c7_area,c7_age,c7_grad,c7_class,c7_leg,c7_score,c7_win,c7_2ren,c7_b,c7_rank
2026-04-02,小倉,01,P1,小倉競輪 レース詳細 | 前検日コメならウィンチケット杯 1R チャレンジ一般 | 2026年04月02日【楽天Kドリームス】,400,1625,20:41,0,0,-,https://keirin.kdreams.jp/kokura/racedetail/8120260401020001/,81,一般,P1,7,1,鳥生 知八,愛媛,50,77,A3,追,72.38,10.5,31.5,0,0,1,櫻井 宏樹,東京,37,98,A3,両,71.62,18.7,31.2,2,0,1,大室 翔,岡山,34,107,A3,逃,70.04,23.8,38.0,5,0,1,樋口 有樹郎,兵庫,37,98,A3,両,68.50,3.5,17.8,3,0,1,横田 政直,群馬,39,103,A3,逃,68.09,4.7,19.0,9,7,1,花村 直人,三重,56,71,A3,両,67.92,3.8,11.5,2,0,1,中村 敏之輔,北海道,40,91,A3,追,62.40,0.0,0.0,0,0
2026-04-02,大垣,11,P2-A12,大垣競輪 レース詳細 | おトクにＰＬＡＹオッズパーク杯 11R Ａ級準決勝 | 2026年04月02日【楽天Kドリームス】,400,2025,15:43,0,0,← 6先行 3追込 5追込 | 1追上 | 4押え先 2追込 7追込,https://keirin.kdreams.jp/ogaki/racedetail/4420260401020011/,44,決勝,P2,7,1,秋葉 大輔,東京,43,90,A2,追,82.50,0.0,12.5,0,0,1,筒井 裕哉,兵庫,44,89,A1,追,89.18,23.5,47.0,0,0,1,佐藤 朋也,秋田,46,89,A1,追,90.50,0.0,25.0,0,0,1,仲野 結音,大阪,26,117,A1,逃,95.71,66.6,76.1,9,2,1,竹内 優也,北海道,45,89,A2,両,82.86,4.5,13.6,2,0,1,三神 遼矢,福島,24,127,A2,逃,80.11,100.0,100.0,8,4,1,坂本 将太郎,栃木,33,101,A1,追,85.66,9.5,33.3,0,2
2026-04-02,宇都宮,03,P1,宇都宮競輪 レース詳細 | ＦＩＢＡ３×３宇都宮・Ｋドリ杯 3R Ａ級選抜 | 2026年04月02日【楽天Kドリームス】,400,1625,21:37,0,0,← 1先行 2追込 | 6自在 5追込 | 4押え先 7追込 3追込,https://keirin.kdreams.jp/utsunomiya/racedetail/2420260401020003/,24,選抜,P1,7,1,菊池 翔,福島,31,119,A1,逃,84.38,11.1,22.2,3,0,1,中曽 直彦,千葉,53,74,A1,追,84.04,18.1,27.2,0,0,1,徳吉 広紀,福岡,49,84,A2,追,83.88,16.6,16.6,0,0,1,小川 祐司,愛媛,43,96,A2,両,83.70,16.6,33.3,9,0,1,新井 剛央,埼玉,47,86,A2,追,82.22,0.0,11.1,0,0,1,小玉 勇一,埼玉,31,113,A1,両,82.12,4.1,8.3,4,0,1,片折 勇輝,福岡,42,95,A2,両,82.00,4.5,22.7,2,0
2026-04-02,玉野,02,P2-A12,玉野競輪 レース詳細 | ガッツ玉ちゃん杯 2R Ａ級予選 | 2026年04月02日【楽天Kドリームス】,400,2025,16:12,0,0,← 4先行 1追込 | 2押え先 5追込 6追込 | 3自在 7追込,https://keirin.kdreams.jp/tamano/racedetail/6120260402010002/,61,予選,P2,7,1,宇佐見 優介,福島,32,115,A2,追,91.31,31.5,63.1,0,0,1,岡崎 景介,広島,43,87,A1,両,88.95,19.0,47.6,2,2,1,白上 翔,滋賀,37,95,A1,両,82.50,16.6,16.6,3,0,1,阿部 架惟都,宮城,26,115,A1,逃,87.00,9.5,28.5,14,0,1,土井 勲,岡山,51,82,A2,追,80.56,4.0,4.0,0,0,1,沢田 勇治,山口,36,98,A2,両,77.68,0.0,4.5,0,0,1,辰己 豊,奈良,47,86,A2,追,82.00,4.7,19.0,0,0
2026-04-02,岸和田,03,P2-A12,岸和田競輪 レース詳細 | 前検日コメならウィンチケット杯 3R Ａ級準決勝 | 2026年04月02日【楽天Kドリームス】,400,2025,11:34,0,0,← 3先行 5追込 | 4押え先 1追込 | 7自在 | 2自在 | 6自在,https://keirin.kdreams.jp/kishiwada/racedetail/5620260401020003/,56,決勝,P2,7,1,石田 洋秀,広島,56,64,A1,追,87.33,8.3,33.3,0,0,1,松田 大,富山,36,98,A2,両,84.85,14.2,28.5,2,0,1,荒川 仁,千葉,27,121,A1,逃,90.54,25.0,54.1,7,0,1,火島 裕輝,愛媛,22,123,A1,逃,88.68,31.5,42.1,2,2,1,巴 直也,神奈川,37,101,A1,追,91.50,27.7,55.5,0,0,1,藤原 夏志,大阪,28,125,A2,逃,82.68,17.6,17.6,2,3,1,山口 幸太郎,長崎,47,99,A2,両,83.05,14.2,19.0,5,0
2026-04-02,小倉,06,P1,小倉競輪 レース詳細 | 前検日コメならウィンチケット杯 6R チャレンジ準決勝 | 2026年04月02日【楽天Kドリームス】,400,1625,22:45,0,0,-,https://keirin.kdreams.jp/kokura/racedetail/8120260401020006/,81,決勝,P1,7,1,吉田 航,大分,26,127,A3,逃,78.19,72.7,81.8,16,0,1,中 秀平,神奈川,27,127,A3,逃,73.79,29.1,50.0,15,0,1,石田 宏樹,青森,44,91,A3,両,73.47,36.8,47.3,4,1,1,榊枝 輝文,福島,49,79,A3,追,72.46,26.9,50.0,0,0,1,白川 有司,福岡,51,76,A3,追,70.64,11.1,22.2,0,0,1,宮本 龍一,福岡,39,92,A3,両,70.16,16.6,33.3,1,0,1,富澤 洋祐,静岡,50,81,A3,追,69.05,5.5,16.6,0,0
2026-04-02,大垣,03,P2-Chal,大垣競輪 レース詳細 | おトクにＰＬＡＹオッズパーク杯 3R チャレンジ準決勝 | 2026年04月02日【楽天Kドリームス】,400,1625,11:52,0,0,← 5先行 1追込 6追込 3追込 | 4押え先 7追込 2追込,https://keirin.kdreams.jp/ogaki/racedetail/4420260401020003/,44,決勝,P2,7,1,林 洋二,岐阜,50,82,A3,追,71.55,3.7,18.5,0,0,1,石川 一浩,静岡,59,57,A3,追,70.09,0.0,13.0,0,0,1,齋藤 昌太,栃木,39,93,A3,追,69.55,11.1,25.9,0,0,1,福森 慎太郎,千葉,49,84,A3,逃,73.50,25.0,37.5,5,0,1,加藤 駿,愛知,28,127,A3,逃,75.12,33.3,54.1,9,0,1,齋藤 和也,福島,51,78,A3,追,68.66,12.5,16.6,4,0,1,市川 博章,静岡,49,80,A3,追,70.90,4.7,19.0,0,0
2026-04-02,宇都宮,05,P1,宇都宮競輪 レース詳細 | ＦＩＢＡ３×３宇都宮・Ｋドリ杯 5R Ａ級準決勝 | 2026年04月02日【楽天Kドリームス】,400,1625,22:27,0,0,← 1先行 2追込 6追込 | 5自在 7追込 | 3押え先 4追込,https://keirin.kdreams.jp/utsunomiya/racedetail/2420260401020005/,24,決勝,P1,7,1,細中 翔太,岡山,26,125,A2,逃,91.45,45.8,62.5,11,0,1,柳谷 崇,岡山,47,87,A1,追,91.09,4.7,33.3,0,0,1,高本 和也,神奈川,29,121,A1,逃,91.08,20.8,45.8,3,0,1,本多 哲也,千葉,37,97,A1,両,89.08,13.0,30.4,0,0,1,藤田 竜矢,埼玉,45,88,A1,両,87.31,13.0,21.7,5,0,1,安東 英博,大分,45,87,A1,追,84.54,0.0,12.5,0,0,1,山口 貴弘,栃木,48,84,A2,追,82.90,14.2,33.3,0,2
2026-04-02,小田原,01,P2-Chal,小田原競輪 レース詳細 | 東京スポーツ杯 1R チャレンジ一般 | 2026年04月02日【楽天Kドリームス】,333,1662,08:30,0,0,← 4先行 2追込 1追込 5追込 | 6追上 | 3押え先 7追込,https://keirin.kdreams.jp/odawara/racedetail/3620260401020001/,36,一般,P2,7,1,杉浦 康一,北海道,60,58,A3,追,70.37,18.5,33.3,0,0,1,小林 宏年,静岡,60,55,A3,追,68.52,15.0,15.0,0,0,1,中岡 海,愛媛,23,123,A3,逃,66.85,9.5,28.5,13,0,1,渡邊 颯太,静岡,30,109,A3,逃,72.00,13.6,45.4,4,0,1,三澤 勝成,宮城,48,83,A3,追,66.55,0.0,10.0,0,0,1,中山 善仁,新潟,52,73,A3,追,65.12,3.2,6.4,0,0,1,南 和夫,福岡,50,82,A3,追,67.18,0.0,0.0,0,0
2026-04-02,小倉,03,P1,小倉競輪 レース詳細 | 前検日コメならウィンチケット杯 3R チャレンジ選抜 | 2026年04月02日【楽天Kドリームス】,400,1625,21:29,0,0,-,https://keirin.kdreams.jp/kokura/racedetail/8120260401020003/,81,選抜,P1,7,1,松根 真,東京,45,90,A3,追,71.95,12.5,33.3,1,0,1,相澤 恵一,宮城,39,95,A3,追,71.08,16.6,41.6,0,0,1,中嶋 樹,大阪,24,119,A3,逃,69.09,10.0,35.0,8,6,1,廣川 貞治,東京,58,61,A3,追,68.77,7.4,11.1,0,0,1,小泉 俊也,静岡,50,77,A3,両,68.21,13.0,30.4,4,0,1,永山 英司,神奈川,54,78,A3,追,66.00,0.0,25.0,0,0,1,平川 公一,大阪,48,86,A3,両,65.00,0.0,7.6,1,0
2026-04-02,名古屋,07,P1,名古屋競輪 レース詳細 | 秀長МＤ ＣＴＣなら３分前まで 7R Ａ級準決勝 | 2026年04月02日【楽天Kドリームス】,400,1625,23:30,0,0,-,https://keirin.kdreams.jp/nagoya/racedetail/4220260401020007/,42,決勝,P1,7,1,滝本 幸正,新潟,27,121,A1,逃,96.37,68.7,87.5,10,1,1,半田 誠,熊本,22,123,A1,逃,93.88,38.8,44.4,6,0,1,加藤 圭一,神奈川,47,85,A1,追,91.26,14.2,23.8,0,0,1,藤井 將,広島,32,113,A2,両,86.00,11.1,33.3,3,0,1,伊藤 大彦,徳島,42,89,A1,追,85.69,26.6,33.3,0,2,1,村瀬 大和,岐阜,24,119,A2,逃,80.77,16.6,33.3,8,0,1,北川 紋部,福井,51,78,A2,追,80.38,5.5,11.1,0,0
2026-04-02,小倉,05,P1,小倉競輪 レース詳細 | 前検日コメならウィンチケット杯 5R チャレンジ準決勝 | 2026年04月02日【楽天Kドリームス】,400,1625,22:18,0,0,-,https://keirin.kdreams.jp/kokura/racedetail/8120260401020005/,81,決勝,P1,7,1,西森 一稀,兵庫,21,127,A3,逃,77.84,66.6,77.7,16,0,1,三浦 生誠,岩手,24,127,A3,逃,76.33,50.0,50.0,9,0,1,鈴木 孝征,埼玉,53,75,A3,追,73.00,22.2,27.7,0,1,1,鈴木 康平,静岡,31,123,A3,逃,69.43,18.7,31.2,9,2,1,柴田 昌樹,愛知,50,79,A3,追,68.59,7.6,26.9,1,0,1,陶器 一馬,大阪,47,86,A3,追,68.43,4.3,17.3,1,0,1,戸ノ下 太郎,千葉,50,76,A3,追,68.08,0.0,13.0,1,4
2026-04-02,大垣,02,P2-Chal,大垣競輪 レース詳細 | おトクにＰＬＡＹオッズパーク杯 2R チャレンジ一般 | 2026年04月02日【楽天Kドリームス】,400,1625,11:25,0,0,← 1先行 7追込 5追込 | 3追上 | 2押え先 4追込 6追込,https://keirin.kdreams.jp/ogaki/racedetail/4420260401020002/,44,一般,P2,7,1,松本 一成,新潟,50,77,A3,逃,68.61,12.9,32.2,10,0,1,大中 拓磨,兵庫,36,111,A3,逃,71.72,13.7,48.2,11,0,1,長田 彰人,宮城,40,95,A3,追,66.90,0.0,4.3,0,0,1,伊狩 知人,奈良,48,85,A3,追,66.57,0.0,37.5,0,0,1,宮原 貴之,栃木,55,67,A3,追,67.03,3.8,3.8,0,5,1,伊藤 嘉浩,岐阜,49,79,A3,両,65.64,0.0,11.5,3,0,1,高森 圭介,栃木,48,83,A3,追,68.41,12.5,20.8,0,0
2026-04-02,大垣,01,P2-Chal,大垣競輪 レース詳細 | おトクにＰＬＡＹオッズパーク杯 1R チャレンジ一般 | 2026年04月02日【楽天Kドリームス】,400,1625,11:01,0,0,← 1自在 3追込 5追込 | 7押え先 4追込 2追込 | 6自在,https://keirin.kdreams.jp/ogaki/racedetail/4420260401020001/,44,一般,P2,7,1,加藤 正法,愛知,36,96,A3,追,67.12,4.1,16.6,0,0,1,佐野 多喜男,新潟,46,85,A3,追,67.04,4.7,23.8,1,0,1,中川 博文,福井,58,61,A3,追,67.00,9.5,14.2,0,0,1,三木 翔太,群馬,37,95,A3,両,67.09,0.0,14.2,0,0,1,大崎 龍一郎,奈良,33,109,A3,両,65.62,0.0,6.2,0,0,1,久保 将史,神奈川,41,95,A3,両,63.68,0.0,0.0,0,0,1,相川 巧,埼玉,36,98,A3,両,69.03,11.5,26.9,10,0
2026-04-02,京王閣,01,P2-A12,京王閣競輪 レース詳細 | Ｓ市原Ｃ＆デイリースポーツ杯 1R Ａ級一般 | 2026年04月02日【楽天Kドリームス】,400,2025,16:04,0,0,← 1先行 7追込 5追込 | 2押え先 4追込 | 3追上 | 6追上,https://keirin.kdreams.jp/keiokaku/racedetail/2720260401020001/,27,一般,P2,7,1,一ノ瀬 匠,佐賀,38,92,A1,逃,86.96,36.0,52.0,12,0,1,岸川 哲也,大阪,40,105,A2,両,85.04,37.5,45.8,5,0,1,武田 憲祐,神奈川,42,93,A1,追,86.54,4.1,25.0,0,0,1,上田 隼,岐阜,36,97,A1,追,84.66,18.1,36.3,1,0,1,板崎 佑矢,愛媛,38,101,A1,両,83.04,13.0,21.7,0,0,1,相樂 修,千葉,52,78,A2,両,79.83,5.5,5.5,0,0,1,長野 和弘,福岡,49,82,A2,追,82.84,4.0,16.0,0,0
2026-04-02,京王閣,09,P2-S,京王閣競輪 レース詳細 | Ｓ市原Ｃ＆デイリースポーツ杯 9R Ｓ級選抜 | 2026年04月02日【楽天Kドリームス】,400,2025,19:12,0,0,← 1先行 6追込 5追込 | 2押え先 7追込 3追込 | 4追上,https://keirin.kdreams.jp/keiokaku/racedetail/2720260401020009/,27,選抜,P2,7,1,高橋 晋也,福島,31,115,S1,逃,100.72,20.0,24.0,7,0,1,伊藤 颯馬,沖縄,27,115,S1,逃,102.40,9.0,18.1,3,0,1,菅原 晃,大分,46,85,S2,追,103.50,5.5,16.6,0,0,1,宿口 潤平,埼玉,43,91,S2,追,99.72,8.6,8.6,0,0,1,福田 滉,栃木,26,115,S2,追,98.80,15.3,23.0,0,0,1,金成 和幸,福島,47,88,S2,追,96.79,3.4,10.3,0,0,1,瓜生 崇智,熊本,31,109,S2,追,104.03,46.1,53.8,0,3
2026-04-02,岸和田,04,P2-A12,岸和田競輪 レース詳細 | 前検日コメならウィンチケット杯 4R Ａ級準決勝 | 2026年04月02日【楽天Kドリームス】,400,2025,12:01,0,0,← 1先行 5追込 6追込 | 7押え先 2追込 | 3押え先 4追込,https://keirin.kdreams.jp/kishiwada/racedetail/5620260401020004/,56,決勝,P2,7,1,堀 航輝,青森,30,121,A1,逃,89.50,33.3,44.4,13,0,1,小原 周祐,高知,35,99,A1,両,96.66,60.0,86.6,0,0,1,森崎 英登,愛知,26,125,A2,逃,87.15,31.5,63.1,13,0,1,石川 雅望,群馬,39,91,A1,追,92.81,8.3,58.3,0,2,1,伊藤 奎,福島,27,115,A1,追,89.61,22.2,27.7,0,3,1,山口 慎吾,北海道,42,93,A2,追,82.33,0.0,9.5,0,2,1,高井 流星,岡山,30,113,A1,逃,89.23,23.8,52.3,10,2
2026-04-02,小田原,02,P2-Chal,小田原競輪 レース詳細 | 東京スポーツ杯 2R チャレンジ一般 | 2026年04月02日【楽天Kドリームス】,333,1662,08:50,0,0,← 4先行 1追込 | 2押え先 7追込 | 5追上 | 3自在 6追込,https://keirin.kdreams.jp/odawara/racedetail/3620260401020002/,36,一般,P2,7,1,吉野 猛,愛知,52,74,A3,追,70.56,0.0,20.0,0,0,1,星野 京旺,新潟,26,127,A3,逃,65.92,0.0,7.1,3,0,1,吉原 友彦,神奈川,48,83,A3,両,71.95,13.6,22.7,5,0,1,関谷 哲平,奈良,43,92,A3,逃,70.61,27.2,40.9,11,0,1,長岡 豪,群馬,42,91,A3,追,65.55,0.0,0.0,0,0,1,黒瀬 浩一,静岡,60,57,A3,追,64.77,0.0,11.1,0,0,1,村上 順規,新潟,49,80,A3,追,68.35,0.0,0.0,0,5
2026-04-02,玉野,07,P2-S,玉野競輪 レース詳細 | ガッツ玉ちゃん杯 7R Ｓ級予選 | 2026年04月02日【楽天Kドリームス】,400,2025,18:12,0,0,← 4先行 1追込 | 2押え先 5追込 6追込 | 7押え先 3追込,https://keirin.kdreams.jp/tamano/racedetail/6120260402010007/,61,予選,P2,7,1,藤田 勝也,和歌山,37,94,S2,追,101.30,23.0,26.9,0,0,1,浮島 知稀,群馬,25,123,S2,逃,99.96,7.4,18.5,8,0,1,山本 拳也,高知,35,109,S2,追,100.94,10.5,26.3,0,0,1,岸田 剛,福井,27,121,S1,逃,105.11,11.1,27.7,9,0,1,中川 貴徳,栃木,42,91,S2,追,100.77,14.8,29.6,0,0,1,尾崎 剛,埼玉,49,79,S2,追,96.71,9.0,9.0,0,0,1,久田 裕也,徳島,26,117,S1,逃,98.04,12.5,33.3,9,0
2026-04-02,京王閣,05,P2-A12,京王閣競輪 レース詳細 | Ｓ市原Ｃ＆デイリースポーツ杯 5R Ａ級準決勝 | 2026年04月02日【楽天Kドリームス】,400,2025,17:36,0,0,← 4先行 1追込 6追込 | 2押え先 5追込 | 3自在 7追込,https://keirin.kdreams.jp/keiokaku/racedetail/2720260401020005/,27,決勝,P2,7,1,中田 健太,埼玉,35,99,A1,追,95.14,33.3,76.1,0,0,1,梶原 大地,福岡,28,119,A2,逃,86.78,14.2,42.8,6,0,1,山中 秀将,千葉,39,95,A1,逃,90.14,28.5,35.7,2,0,1,長谷川 飛向,東京,29,121,A1,逃,88.31,17.3,34.7,14,2,1,市本 隆司,広島,54,72,A2,両,87.56,18.7,37.5,1,0,1,橋本 紀彰,茨城,45,90,A2,追,83.00,6.2,25.0,0,3,1,松澤 敬輔,北海道,38,97,A2,両,89.00,23.8,52.3,1,3
2026-04-02,京王閣,08,P2-S,京王閣競輪 レース詳細 | Ｓ市原Ｃ＆デイリースポーツ杯 8R Ｓ級選抜 | 2026年04月02日【楽天Kドリームス】,400,2025,18:48,0,0,← 5イン待 1追込 | 6追上 | 3押え先 ( 4競り 2競り ) 7追込,https://keirin.kdreams.jp/keiokaku/racedetail/2720260401020008/,27,選抜,P2,7,1,西岡 正一,和歌山,48,84,S2,追,98.40,4.5,13.6,0,0,1,原井 博斗,福岡,30,115,S2,追,107.20,25.0,35.0,0,0,1,野口 裕史,千葉,42,111,S1,逃,102.53,10.7,39.2,18,0,1,中村 浩士,千葉,48,79,S1,追,100.00,3.8,19.2,0,0,1,山内 卓也,愛知,49,77,S2,追,100.63,6.6,13.3,0,0,1,木村 幸希,広島,33,109,S2,両,95.37,0.0,4.1,0,0,1,望月 永悟,静岡,49,77,S2,追,98.13,8.3,12.5,0,0
2026-04-02,玉野,06,P2-S,玉野競輪 レース詳細 | ガッツ玉ちゃん杯 6R Ｓ級予選 | 2026年04月02日【楽天Kドリームス】,400,2025,17:48,0,0,← 7先行 1追込 4追込 | 3自在 6追込 | 2押え先 5追込,https://keirin.kdreams.jp/tamano/racedetail/6120260402010006/,61,予選,P2,7,1,河野 通孝,茨城,43,88,S2,追,106.16,20.0,44.0,0,0,1,小川 丈太,徳島,30,111,S1,逃,101.30,15.0,35.0,4,0,1,宮崎 大空,熊本,26,115,S2,両,99.64,5.5,16.6,0,0,1,武藤 篤弘,埼玉,41,95,S2,追,97.00,0.0,18.5,0,0,1,佐々木 則幸,高知,49,79,S2,追,101.26,3.8,23.0,0,0,1,飯田 裕次,福岡,40,97,S2,追,93.41,0.0,0.0,0,0,1,板垣 昴,北海道,33,115,S2,逃,101.82,17.3,39.1,9,0
2026-04-02,岸和田,10,P2-S,岸和田競輪 レース詳細 | 前検日コメならウィンチケット杯 10R Ｓ級準決勝 | 2026年04月02日【楽天Kドリームス】,400,2025,14:53,0,0,← 5先行 2追込 7追込 | 6押え先 1追込 | 3押え先 4追込,https://keirin.kdreams.jp/kishiwada/racedetail/5620260401020010/,56,決勝,P2,7,1,岡崎 智哉,大阪,40,96,S1,両,107.52,14.2,47.6,0,0,1,須永 優太,福島,37,94,S1,追,107.72,27.2,50.0,0,0,1,山崎 賢人,長崎,33,111,S1,逃,113.57,36.8,52.6,13,0,1,坂本 健太郎,福岡,45,86,S1,両,104.00,20.6,37.9,0,0,1,小堀 敢太,北海道,25,125,S2,逃,105.69,42.3,50.0,14,0,1,石塚 慶一郎,和歌山,24,119,S2,両,103.35,20.0,40.0,2,3,1,五日市 誠,青森,41,89,S1,追,105.11,11.5,26.9,0,2
2026-04-02,岸和田,11,P2-S,岸和田競輪 レース詳細 | 前検日コメならウィンチケット杯 11R Ｓ級準決勝 | 2026年04月02日【楽天Kドリームス】,400,2025,15:25,0,0,← 1先行 4追込 6追込 | 2追上 | 5追上 | 3押え先 7追込,https://keirin.kdreams.jp/kishiwada/racedetail/5620260401020011/,56,決勝,P2,7,1,中釜 章成,大阪,29,113,S1,逃,108.42,5.0,20.0,6,0,1,小原 太樹,神奈川,37,95,S1,追,112.16,25.0,33.3,0,0,1,晝田 宗一郎,岡山,26,115,S2,逃,104.04,13.6,36.3,6,0,1,稲川 翔,大阪,41,90,S2,両,110.52,5.0,50.0,0,0,1,川津 悠揮,北海道,37,96,S1,追,103.14,19.0,23.8,0,0,1,笠松 信幸,愛知,46,84,S1,追,101.61,9.5,19.0,0,0,1,角 令央奈,福岡,38,98,S2,両,103.08,32.0,44.0,0,0
